Acceleration,Steering angle
0.014844,-0.011695
0.015157,-0.017827
0.014962,-0.013589
0.014826,-0.011619
0.014674,-0.010744
0.014325,-0.016166
0.014929,-0.013298
0.014807,-0.011477
0.014689,-0.010743
0.014319,-0.016176
0.014907,-0.013326
0.014769,-0.011516
0.014689,-0.010765
0.014311,-0.016281
0.014915,-0.013393
0.014772,-0.01157
0.014641,-0.010786
0.014301,-0.016372
0.014909,-0.013448
0.01476,-0.011607
0.014626,-0.010802
0.014293,-0.016431
0.014899,-0.013482
0.014737,-0.011631
0.014611,-0.010815
0.01428,-0.016469
0.01487,-0.013504
0.014741,-0.011646
0.0146,-0.010825
0.01427,-0.016492
0.014878,-0.013517
0.014729,-0.011652
0.014592,-0.010833
0.014258,-0.016504
0.014849,-0.013524
0.01472,-0.011659
0.015037,-0.017801
0.014834,-0.013563
0.014679,-0.011581
0.014571,-0.010754
0.014208,-0.016122
0.014824,-0.013261
0.014656,-0.011435
0.014589,-0.010753
0.014201,-0.016131
0.014797,-0.013289
0.014653,-0.011471
0.014565,-0.010774
0.014195,-0.016233
0.014794,-0.013357
0.014643,-0.011524
0.014542,-0.010795
0.014183,-0.016323
0.014781,-0.01341
0.014632,-0.011565
0.014547,-0.01081
0.014172,-0.016379
0.014774,-0.013443
0.014604,-0.011588
0.014513,-0.010824
0.014163,-0.016419
0.014763,-0.013466
0.014595,-0.011601
0.014505,-0.010834
0.014153,-0.016441
0.014763,-0.01348
0.014602,-0.011611
0.014931,-0.017756
0.014737,-0.013526
0.014572,-0.011542
0.01448,-0.010758
0.014104,-0.016071
0.014694,-0.013225
0.014565,-0.011394
0.014496,-0.010756
0.014096,-0.01608
0.014684,-0.013253
0.014531,-0.011434
0.014475,-0.010779
0.014088,-0.016186
0.014681,-0.013321
0.014532,-0.011484
0.01445,-0.010799
0.01408,-0.016271
0.014673,-0.013374
0.014522,-0.011524
0.014437,-0.010815
0.014068,-0.016333
0.014661,-0.013409
0.01451,-0.011548
0.014423,-0.010828
0.014058,-0.016371
0.014656,-0.013433
0.014481,-0.011564
0.014414,-0.010838
0.014047,-0.016393
0.014641,-0.013443
0.014487,-0.011572
0.01482,-0.017718
0.014615,-0.013496
0.014456,-0.011506
0.014391,-0.010763
0.013999,-0.016025
0.014586,-0.01319
0.01443,-0.011358
0.014406,-0.010762
0.013992,-0.016034
0.014575,-0.013218
0.014423,-0.011395
0.014388,-0.010783
0.013983,-0.016137
0.014589,-0.013285
0.014416,-0.011448
0.01437,-0.010804
0.013974,-0.016226
0.014563,-0.013339
0.014429,-0.011486
0.014367,-0.01082
0.013966,-0.016285
0.014536,-0.013375
0.0144,-0.011511
0.014313,-0.010833
0.013956,-0.016324
0.014545,-0.013397
0.014387,-0.011525
0.014324,-0.010844
0.013946,-0.016348
0.014532,-0.013411
0.014377,-0.011534
0.014716,-0.017682
0.014501,-0.013468
0.014345,-0.011472
0.014297,-0.010768
0.013896,-0.015983
0.014473,-0.013157
0.014319,-0.011318
0.014316,-0.010768
0.013887,-0.015987
0.014465,-0.013181
0.01431,-0.011352
0.014319,-0.010789
0.013879,-0.016089
0.014463,-0.013249
0.014307,-0.011408
0.014277,-0.01081
0.01387,-0.016179
0.014466,-0.013305
0.014296,-0.011446
0.014267,-0.010827
0.013862,-0.01624
0.014445,-0.013341
0.014296,-0.011473
0.014249,-0.010839
0.013854,-0.016279
0.01443,-0.013365
0.014284,-0.011491
0.014218,-0.010851
0.013845,-0.016303
0.014428,-0.013379
0.014268,-0.011496
0.014225,-0.010859
0.013835,-0.016317
0.014411,-0.013387
0.014262,-0.011503
0.014601,-0.017665
0.014389,-0.013445
0.014225,-0.011439
0.014204,-0.010782
0.013783,-0.01594
0.014358,-0.013125
0.014197,-0.011279
0.01423,-0.010781
0.013775,-0.015943
0.014348,-0.01315
0.014191,-0.011315
0.014186,-0.010802
0.01377,-0.016043
0.014338,-0.013216
0.014181,-0.011369
0.014187,-0.010823
0.013761,-0.016134
0.014333,-0.013271
0.014182,-0.011409
0.014149,-0.01084
0.013753,-0.016195
0.014328,-0.013307
0.01417,-0.011434
0.014161,-0.010853
0.013745,-0.016234
0.014319,-0.013331
0.014161,-0.011449
0.014506,-0.017605
0.01429,-0.013404
0.014128,-0.011397
0.014143,-0.010781
0.013692,-0.015883
0.014262,-0.013085
0.014099,-0.01124
0.014146,-0.010781
0.013684,-0.015888
0.01427,-0.013114
0.013625,-0.010985
0.014047,-0.010852
0.013687,-0.016241
0.014276,-0.013302
0.0141,-0.011399
0.014099,-0.010831
0.013675,-0.016122
0.014243,-0.013253
0.014102,-0.011379
0.01407,-0.010841
0.013663,-0.016145
0.014231,-0.013271
0.013567,-0.011046
0.014,-0.010912
0.013656,-0.016469
0.014234,-0.013436
0.014079,-0.011493
0.014048,-0.010873
0.013646,-0.016251
0.014215,-0.013329
0.013539,-0.01107
0.014406,-0.017851
0.01418,-0.01351
0.01403,-0.011441
0.014025,-0.010798
0.013592,-0.015883
0.014158,-0.013072
0.013553,-0.01097
0.013991,-0.010833
0.013589,-0.016069
0.014155,-0.013188
0.013518,-0.011008
0.013943,-0.010871
0.013584,-0.016248
0.014137,-0.013292
0.013486,-0.011039
0.013909,-0.010902
0.01358,-0.016381
0.014152,-0.013368
0.013992,-0.011423
0.013988,-0.010856
0.013565,-0.016131
0.014133,-0.013249
0.013467,-0.01105
0.013906,-0.010915
0.013558,-0.016401
0.01413,-0.013389
0.013461,-0.011084
0.013868,-0.010945
0.013553,-0.016513
0.014119,-0.013446
0.013442,-0.0111
0.014306,-0.017898
0.014096,-0.013517
0.013934,-0.011421
0.013938,-0.010806
0.013493,-0.01583
0.014056,-0.013031
0.01348,-0.010972
0.013914,-0.010836
0.013491,-0.015992
0.01405,-0.013138
0.013441,-0.011007
0.013871,-0.010872
0.013485,-0.016168
0.014048,-0.013242
0.013409,-0.01104
0.013837,-0.010904
0.013486,-0.016307
0.014043,-0.013322
0.01338,-0.011065
0.013811,-0.010927
0.013472,-0.016397
0.014037,-0.013372
0.013371,-0.011082
0.013788,-0.010943
0.013464,-0.01645
0.014032,-0.0134
0.013359,-0.011094
0.01378,-0.010955
0.013457,-0.016474
0.014025,-0.013414
0.01335,-0.011103
0.014208,-0.01785
0.013993,-0.013481
0.013829,-0.011383
0.013862,-0.010813
0.0134,-0.015775
0.013953,-0.012994
0.013402,-0.010975
0.01384,-0.010841
0.013393,-0.015925
0.013951,-0.013097
0.013346,-0.011011
0.0138,-0.010877
0.013391,-0.016104
0.013935,-0.013201
0.013338,-0.011044
0.013761,-0.010909
0.013385,-0.016246
0.013943,-0.013281
0.013329,-0.011068
0.013731,-0.010932
0.013378,-0.016338
0.01394,-0.013334
0.013293,-0.011087
0.013717,-0.010949
0.013371,-0.016393
0.013928,-0.013364
0.013283,-0.011099
0.014118,-0.017793
0.013902,-0.013442
0.013226,-0.011042
0.013672,-0.010889
0.013323,-0.016105
0.013878,-0.013148
0.013283,-0.011007
0.013704,-0.010868
0.013313,-0.016003
0.013866,-0.013122
0.013289,-0.01102
0.013716,-0.010884
0.013309,-0.016082
0.013859,-0.01318
0.013264,-0.011044
0.013693,-0.010909
0.013301,-0.016188
0.013856,-0.013243
0.01324,-0.011066
0.013668,-0.010931
0.013294,-0.016275
0.013845,-0.013293
0.013231,-0.011084
0.013651,-0.010947
0.013286,-0.016332
0.013841,-0.013325
0.013211,-0.011097
0.013636,-0.01096
0.013274,-0.016362
0.013834,-0.013343
0.013206,-0.011108
0.013245,-0.017066
0.013817,-0.013593
0.013125,-0.011083
0.013568,-0.010924
0.013231,-0.01619
0.013782,-0.013182
0.013212,-0.011024
0.013632,-0.010883
0.013217,-0.01599
0.013769,-0.013105
0.01321,-0.011028
0.013657,-0.010892
0.013214,-0.016028
0.013762,-0.013142
0.013191,-0.011049
0.013619,-0.010914
0.013207,-0.016124
0.013759,-0.013202
0.013169,-0.011071
0.013597,-0.010936
0.013201,-0.016211
0.013749,-0.013254
0.013151,-0.01109
0.013576,-0.010954
0.013194,-0.016271
0.013742,-0.013288
0.013137,-0.011104
0.013165,-0.017003
0.013729,-0.013551
0.013041,-0.01108
0.013463,-0.010923
0.01315,-0.016131
0.013695,-0.013143
0.013125,-0.011024
0.013566,-0.010884
0.013136,-0.015934
0.01368,-0.013069
0.013136,-0.011028
0.013572,-0.010894
0.013129,-0.015979
0.013686,-0.013109
0.01312,-0.01105
0.013549,-0.010916
0.013122,-0.016077
0.013672,-0.013173
0.013101,-0.011072
0.013545,-0.010938
0.013118,-0.016166
0.013664,-0.013224
0.013086,-0.011091
0.013529,-0.010956
0.013106,-0.016225
0.013656,-0.013258
0.013062,-0.011105
0.013492,-0.01097
0.013101,-0.016263
0.013649,-0.013279
0.013066,-0.011116
0.013069,-0.016987
0.013636,-0.013537
0.012964,-0.01109
0.013412,-0.010934
0.013057,-0.016095
0.0136,-0.01312
0.013057,-0.011033
0.013494,-0.010894
0.013044,-0.015889
0.013588,-0.013041
0.013061,-0.011037
0.013495,-0.010904
0.013037,-0.015928
0.013578,-0.013079
0.01305,-0.011058
0.013478,-0.010926
0.013033,-0.016024
0.013573,-0.01314
0.013023,-0.01108
0.013452,-0.010947
0.013027,-0.016112
0.013568,-0.013192
0.013015,-0.011099
0.013433,-0.010965
0.01302,-0.016173
0.013559,-0.013226
0.013,-0.011112
0.012992,-0.016924
0.013533,-0.0135
0.012894,-0.01109
0.013345,-0.010935
0.012975,-0.016042
0.013511,-0.013086
0.012992,-0.011034
0.013412,-0.010897
0.012963,-0.015837
0.013514,-0.013007
0.012999,-0.011038
0.013431,-0.010906
0.01296,-0.015876
0.013498,-0.013046
0.012981,-0.011059
0.01341,-0.010929
0.012954,-0.015976
0.013489,-0.013109
0.012961,-0.011082
0.013385,-0.010951
0.012947,-0.016067
0.013502,-0.013162
0.012945,-0.0111
0.013367,-0.010969
0.012941,-0.016127
0.013473,-0.013196
0.012936,-0.011115
0.012913,-0.01689
0.013466,-0.013475
0.012826,-0.011093
0.013273,-0.010939
0.012895,-0.016001
0.01343,-0.013059
0.012939,-0.011036
0.013356,-0.010902
0.012881,-0.015793
0.013413,-0.012979
0.012933,-0.011041
0.01336,-0.010911
0.012876,-0.015833
0.01341,-0.013017
0.012915,-0.011062
0.013343,-0.010934
0.012867,-0.015931
0.01341,-0.013079
0.012898,-0.011084
0.01334,-0.010955
0.012865,-0.016019
0.013398,-0.013133
0.012877,-0.011103
0.013304,-0.010973
0.012861,-0.016082
0.013394,-0.013168
0.012871,-0.011118
0.012834,-0.016854
0.013383,-0.013451
0.012764,-0.011097
0.013209,-0.010944
0.012816,-0.015959
0.013344,-0.013032
0.012853,-0.01104
0.013287,-0.010907
0.012803,-0.01575
0.013333,-0.012951
0.012867,-0.011043
0.013301,-0.010916
0.012798,-0.015787
0.013322,-0.012989
0.012852,-0.011065
0.013261,-0.010938
0.012792,-0.015886
0.013322,-0.013052
0.012824,-0.011088
0.013254,-0.01096
0.012788,-0.015976
0.013317,-0.013104
0.012884,-0.011124
0.013247,-0.010974
0.012778,-0.016018
0.013305,-0.01313
0.012852,-0.011137
0.012756,-0.016794
0.013298,-0.013417
0.012694,-0.011098
0.013143,-0.010947
0.012737,-0.015909
0.013264,-0.013002
0.012789,-0.011043
0.013226,-0.010911
0.012724,-0.015704
0.013252,-0.012922
0.012856,-0.011066
0.013238,-0.010919
0.012718,-0.015724
0.013261,-0.012951
0.012841,-0.011085
0.013218,-0.010939
0.012713,-0.015814
0.013233,-0.013009
0.012817,-0.011106
0.013195,-0.01096
0.012708,-0.015902
0.013215,-0.013062
0.012798,-0.011125
0.013162,-0.010978
0.012701,-0.015967
0.013226,-0.0131
0.012786,-0.01114
0.01268,-0.016758
0.013216,-0.013393
0.012619,-0.011102
0.013078,-0.010952
0.012659,-0.015869
0.013182,-0.012975
0.01273,-0.011047
0.013166,-0.010917
0.012644,-0.01566
0.013168,-0.012894
0.012781,-0.01107
0.013173,-0.010925
0.01264,-0.015679
0.013177,-0.012923
0.012773,-0.011088
0.013143,-0.010945
0.012636,-0.015768
0.013156,-0.012981
0.012758,-0.011111
0.013134,-0.010966
0.012629,-0.015859
0.013134,-0.013036
0.012753,-0.01113
0.013118,-0.010984
0.012624,-0.015923
0.01314,-0.013073
0.012706,-0.011144
0.012604,-0.016724
0.013135,-0.01337
0.012567,-0.011106
0.012999,-0.010958
0.012581,-0.015828
0.013099,-0.012948
0.012715,-0.01107
0.013104,-0.01092
0.012567,-0.015595
0.013087,-0.012855
0.012721,-0.011072
0.013115,-0.010929
0.012563,-0.015623
0.013081,-0.012891
0.012715,-0.011093
0.013094,-0.010951
0.012563,-0.015722
0.013089,-0.012953
0.012671,-0.011115
0.013055,-0.010973
0.012553,-0.015811
0.013071,-0.013007
0.012674,-0.011133
0.013058,-0.01099
0.012547,-0.015875
0.013065,-0.013043
0.012662,-0.011148
0.012528,-0.01669
0.013053,-0.013348
0.01251,-0.011112
0.012954,-0.010965
0.012502,-0.015789
0.01302,-0.012922
0.012647,-0.011075
0.013046,-0.010927
0.012491,-0.01555
0.013006,-0.012827
0.01268,-0.011077
0.013059,-0.010936
0.012485,-0.015575
0.012995,-0.012861
0.012647,-0.011097
0.013036,-0.010958
0.012478,-0.015673
0.012991,-0.012924
0.012627,-0.01112
0.01301,-0.010979
0.012477,-0.015767
0.012988,-0.01298
0.012608,-0.011139
0.012993,-0.010998
0.012472,-0.015832
0.012986,-0.013017
0.012616,-0.011153
0.012453,-0.016657
0.012979,-0.013327
0.012444,-0.011116
0.012887,-0.010971
0.012427,-0.015747
0.012936,-0.012898
0.0126,-0.011081
0.012985,-0.010935
0.013019,-0.015103
0.012889,-0.012193
0.012752,-0.010993
0.013145,-0.010876
0.012993,-0.014797
0.012848,-0.012019
0.012758,-0.010988
0.013177,-0.01088
0.012996,-0.014793
0.012841,-0.012035
0.01273,-0.011006
0.013145,-0.0109
0.012993,-0.014875
0.012839,-0.012099
0.012728,-0.011028
0.013144,-0.010922
0.012983,-0.014957
0.012833,-0.01216
0.012714,-0.011048
0.012371,-0.01613
0.012884,-0.013089
0.012479,-0.011116
0.012873,-0.010963
0.012353,-0.01564
0.012861,-0.012861
0.01252,-0.011095
0.012911,-0.010954
0.012343,-0.01555
0.012849,-0.012833
0.012525,-0.011105
0.012907,-0.010967
0.012337,-0.015598
0.012841,-0.012873
0.012509,-0.011124
0.012898,-0.010986
0.012333,-0.015674
0.012837,-0.012921
0.012507,-0.011141
0.012874,-0.011004
0.012328,-0.015736
0.012817,-0.012957
0.012463,-0.011157
0.012861,-0.011019
0.012322,-0.015778
0.012827,-0.012983
0.012469,-0.011169
0.012306,-0.016608
0.012821,-0.013294
0.012323,-0.01113
0.012768,-0.010988
0.012278,-0.015674
0.012779,-0.012851
0.012459,-0.011094
0.012867,-0.010951
0.012869,-0.015047
0.012715,-0.012137
0.012607,-0.011007
0.013019,-0.010895
0.012852,-0.014733
0.012703,-0.011958
0.012634,-0.011003
0.013044,-0.0109
0.012853,-0.014726
0.012093,-0.011751
0.012414,-0.011182
0.012772,-0.011042
0.012259,-0.015893
0.012768,-0.013044
0.012386,-0.011186
0.012241,-0.016662
0.012772,-0.013321
0.012229,-0.011141
0.012705,-0.010999
0.012214,-0.015699
0.012715,-0.01286
0.012387,-0.0111
0.012793,-0.010959
0.012799,-0.015045
0.012644,-0.012131
0.012525,-0.011012
0.012957,-0.010901
0.012782,-0.014718
0.012034,-0.011726
0.012341,-0.011168
0.012721,-0.011026
0.012194,-0.015786
0.0127,-0.01297
0.012351,-0.011165
0.012733,-0.011027
0.012193,-0.015736
0.012703,-0.012948
0.012353,-0.011169
0.012744,-0.011033
0.012185,-0.015724
0.012679,-0.012944
0.012355,-0.011177
0.012173,-0.016549
0.012678,-0.013256
0.012249,-0.011155
0.012651,-0.010995
0.012734,-0.015147
0.012583,-0.012164
0.012482,-0.011009
0.012897,-0.010895
0.012713,-0.014626
0.01196,-0.011627
0.012301,-0.011148
0.012696,-0.011009
0.012128,-0.015614
0.012627,-0.012866
0.012315,-0.011147
0.012701,-0.011013
0.012715,-0.015197
0.012571,-0.012251
0.012446,-0.011068
0.012845,-0.010958
0.012698,-0.01488
0.011969,-0.01186
0.012231,-0.011225
0.012612,-0.011082
0.012119,-0.015939
0.012614,-0.013059
0.012259,-0.011209
0.0121,-0.016636
0.012607,-0.013299
0.012172,-0.011174
0.01258,-0.011014
0.012656,-0.015166
0.012507,-0.01217
0.012414,-0.011023
0.012819,-0.01091
0.012636,-0.014616
0.011889,-0.011607
0.012223,-0.011158
0.012631,-0.01102
0.012649,-0.015185
0.012497,-0.012228
0.01239,-0.011067
0.012791,-0.010958
0.012646,-0.014825
0.011875,-0.011804
0.012189,-0.011218
0.012581,-0.011077
0.012059,-0.015859
0.012545,-0.013009
0.012213,-0.011204
0.012034,-0.016575
0.012534,-0.013262
0.01214,-0.011171
0.012542,-0.011013
0.012595,-0.015122
0.012443,-0.012132
0.012362,-0.011023
0.012783,-0.010912
0.012572,-0.014575
0.011825,-0.01157
0.012191,-0.011157
0.012579,-0.011021
0.012569,-0.015151
0.01243,-0.012199
0.012315,-0.011068
0.012739,-0.010961
0.012555,-0.014792
0.011823,-0.011775
0.01213,-0.011219
0.012514,-0.01108
0.011989,-0.015822
0.012479,-0.012987
0.012151,-0.011205
0.012526,-0.011071
0.011978,-0.015705
0.012471,-0.012927
0.012163,-0.011203
0.011963,-0.0165
0.01246,-0.01322
0.012066,-0.011176
0.012476,-0.01102
0.012519,-0.015085
0.012379,-0.012099
0.012304,-0.011031
0.01273,-0.010923
0.012494,-0.014542
0.011764,-0.011532
0.012133,-0.011164
0.012524,-0.011032
0.012511,-0.01512
0.012351,-0.012168
0.012277,-0.011077
0.012686,-0.010972
0.012495,-0.01476
0.011748,-0.011736
0.012077,-0.011226
0.012442,-0.01109
0.011919,-0.015774
0.012406,-0.01296
0.012095,-0.011213
0.011903,-0.016512
0.012397,-0.013225
0.012009,-0.011181
0.012414,-0.011026
0.012454,-0.015073
0.012312,-0.012083
0.012253,-0.011035
0.012675,-0.010928
0.012436,-0.014516
0.0117,-0.011505
0.012075,-0.011166
0.012448,-0.011035
0.012447,-0.015094
0.011736,-0.012006
0.011938,-0.011263
0.012338,-0.011113
0.011872,-0.015913
0.012352,-0.01301
0.012031,-0.011212
0.012441,-0.011077
0.012433,-0.015237
0.012276,-0.012247
0.012189,-0.011112
0.012588,-0.011007
0.012418,-0.014818
0.011678,-0.01177
0.011997,-0.011254
0.011837,-0.016639
0.012332,-0.013288
0.011937,-0.011205
0.012342,-0.011049
0.012383,-0.015108
0.011655,-0.011968
0.011916,-0.011233
0.012319,-0.011079
0.012384,-0.015238
0.012233,-0.012207
0.012173,-0.011081
0.012573,-0.010974
0.012364,-0.01465
0.011613,-0.011613
0.011989,-0.01121
0.012381,-0.011077
0.012371,-0.015193
0.011652,-0.01208
0.011875,-0.011298
0.012265,-0.011148
0.011793,-0.015971
0.012278,-0.013042
0.01196,-0.011239
0.011772,-0.016504
0.012263,-0.013203
0.011898,-0.01119
0.012326,-0.011037
0.012317,-0.014999
0.011591,-0.011861
0.011888,-0.011217
0.012289,-0.011068
0.01232,-0.015139
0.011593,-0.012003
0.011849,-0.011259
0.012248,-0.011107
0.011738,-0.015741
0.012221,-0.012891
0.011951,-0.011194
0.012351,-0.011064
0.012302,-0.015064
0.011579,-0.011949
0.011851,-0.011277
0.012226,-0.011131
0.011728,-0.015796
0.012205,-0.012941
0.011928,-0.011225
0.011709,-0.016389
0.012192,-0.013137
0.011856,-0.011183
0.012266,-0.011034
0.012257,-0.014933
0.011526,-0.011796
0.011845,-0.011213
0.012243,-0.011067
0.012269,-0.015085
0.011538,-0.011949
0.011781,-0.011256
0.012196,-0.011107
0.012255,-0.015261
0.011539,-0.012112
0.011782,-0.011298
0.012149,-0.011143
0.011671,-0.015869
0.012153,-0.012964
0.011869,-0.011222
0.012254,-0.011091
0.012238,-0.01512
0.011514,-0.011992
0.011784,-0.011299
0.012177,-0.011153
0.011663,-0.015826
0.012122,-0.012957
0.011866,-0.011242
0.01164,-0.016396
0.012125,-0.013138
0.011797,-0.011196
0.012215,-0.011049
0.012188,-0.014924
0.011455,-0.011777
0.01179,-0.011223
0.012187,-0.011079
0.012188,-0.015066
0.011468,-0.01192
0.011746,-0.011265
0.012145,-0.011118
0.012183,-0.015237
0.011474,-0.01208
0.0117,-0.011306
0.012104,-0.011154
0.01161,-0.015822
0.012086,-0.012937
0.011838,-0.011231
0.012219,-0.011104
0.012168,-0.015093
0.011455,-0.011958
0.01175,-0.011308
0.011592,-0.016666
0.01207,-0.01327
0.011712,-0.011222
0.01213,-0.011069
0.012129,-0.014978
0.011399,-0.011815
0.01172,-0.011235
0.012128,-0.011089
0.012139,-0.015066
0.011405,-0.011912
0.011691,-0.011269
0.012092,-0.011123
0.012121,-0.015212
0.011415,-0.012052
0.011657,-0.011307
0.012057,-0.011157
0.012118,-0.01535
0.011417,-0.012175
0.01163,-0.011339
0.012019,-0.011185
0.011548,-0.015905
0.012017,-0.012981
0.011755,-0.011254
0.011526,-0.016355
0.011999,-0.013104
0.011698,-0.0112
0.012097,-0.011055
0.012064,-0.01485
0.01133,-0.011699
0.011687,-0.011223
0.012099,-0.011084
0.012067,-0.014985
0.011336,-0.011836
0.011655,-0.011264
0.012052,-0.011122
0.012065,-0.015161
0.011349,-0.012001
0.011614,-0.011306
0.012011,-0.011159
0.012059,-0.015314
0.011348,-0.012138
0.011583,-0.011341
0.011974,-0.011189
0.011489,-0.015867
0.011975,-0.01296
0.011717,-0.011257
0.012106,-0.011131
0.01204,-0.015093
0.011322,-0.011941
0.011616,-0.011328
0.011467,-0.016643
0.011943,-0.013254
0.01161,-0.011239
0.012026,-0.01109
0.01199,-0.014947
0.011279,-0.011772
0.011613,-0.01125
0.012021,-0.011109
0.011998,-0.015023
0.011282,-0.011857
0.011592,-0.011282
0.011995,-0.011141
0.012009,-0.015165
0.011283,-0.01199
0.011566,-0.011319
0.011959,-0.011173
0.011994,-0.0153
0.011286,-0.012112
0.011511,-0.011351
0.011908,-0.011201
0.01199,-0.015404
0.011287,-0.012202
0.011528,-0.011375
0.011413,-0.016807
0.011889,-0.013326
0.011539,-0.011254
0.01196,-0.011102
0.01194,-0.01495
0.011213,-0.011761
0.01156,-0.011253
0.011978,-0.011113
0.011938,-0.014989
0.011212,-0.011817
0.011549,-0.011282
0.011927,-0.011143
0.011935,-0.015119
0.011222,-0.011942
0.011517,-0.011317
0.011916,-0.011174
0.011932,-0.015253
0.011227,-0.012064
0.011493,-0.01135
0.011901,-0.011203
0.01193,-0.015362
0.011227,-0.01216
0.011447,-0.011376
0.011357,-0.016765
0.011831,-0.013303
0.011491,-0.011257
0.01191,-0.011107
0.011882,-0.014922
0.011154,-0.011731
0.011518,-0.011256
0.011929,-0.011118
0.011877,-0.014961
0.011152,-0.011787
0.011499,-0.011285
0.011902,-0.011147
0.01188,-0.015092
0.011155,-0.011914
0.011471,-0.011321
0.011873,-0.01118
0.011873,-0.015229
0.011169,-0.012039
0.01144,-0.011353
0.011838,-0.011208
0.011869,-0.015339
0.011153,-0.012133
0.011416,-0.011379
0.0113,-0.016738
0.011768,-0.013288
0.011422,-0.011261
0.011864,-0.011113
0.011824,-0.014901
0.011096,-0.01171
0.011451,-0.011261
0.011883,-0.011124
0.011818,-0.014938
0.0111,-0.011762
0.011453,-0.011289
0.011858,-0.011154
0.011819,-0.015068
0.011103,-0.011885
0.011422,-0.011325
0.01182,-0.011186
0.011818,-0.015206
0.011087,-0.012011
0.011391,-0.011357
0.011795,-0.011214
0.011826,-0.015317
0.011111,-0.012106
0.011349,-0.011383
0.011246,-0.01671
0.011708,-0.01327
0.011402,-0.011266
0.011821,-0.01112
0.011766,-0.014879
0.011022,-0.011683
0.011419,-0.011265
0.011854,-0.011131
0.011764,-0.014915
0.011021,-0.011737
0.011408,-0.011294
0.011811,-0.01116
0.01176,-0.015045
0.011044,-0.011861
0.011375,-0.011329
0.01177,-0.011192
0.011761,-0.015183
0.011041,-0.011983
0.011326,-0.011361
0.011744,-0.01122
0.011755,-0.015293
0.01105,-0.01208
0.011328,-0.011387
0.011189,-0.016683
0.011651,-0.013255
0.011368,-0.011271
0.011771,-0.011126
0.011721,-0.014857
0.010983,-0.011658
0.011376,-0.01127
0.011789,-0.011138
0.011702,-0.014892
0.010984,-0.011711
0.011362,-0.011298
0.011764,-0.011166
0.011717,-0.015021
0.010982,-0.011835
0.011325,-0.011333
0.011729,-0.011199
0.011702,-0.01516
0.010991,-0.011958
0.011296,-0.011366
0.011699,-0.011227
0.011699,-0.015272
0.010994,-0.012055
0.01127,-0.011391
0.011133,-0.016657
0.011591,-0.01324
0.011302,-0.011276
0.011739,-0.011134
0.011664,-0.014837
0.010917,-0.011633
0.01133,-0.011275
0.011744,-0.011145
0.011648,-0.01487
0.010923,-0.011685
0.011328,-0.011303
0.01172,-0.011173
0.011647,-0.014998
0.010945,-0.011807
0.011278,-0.011338
0.011692,-0.011205
0.011647,-0.015136
0.01095,-0.011932
0.011253,-0.01137
0.011647,-0.011234
0.011643,-0.015248
0.010931,-0.012027
0.011224,-0.011396
0.011079,-0.01663
0.011536,-0.013225
0.011253,-0.011282
0.011675,-0.011141
0.011593,-0.014817
0.010887,-0.011612
0.011267,-0.011281
0.011704,-0.011152
0.01159,-0.014847
0.010871,-0.011659
0.011261,-0.011308
0.011684,-0.01118
0.011587,-0.014975
0.010873,-0.011782
0.011232,-0.011343
0.011642,-0.011212
0.011585,-0.015113
0.010875,-0.011905
0.011204,-0.011375
0.011613,-0.01124
0.011596,-0.015225
0.010875,-0.012
0.011186,-0.011401
0.011025,-0.016602
0.011478,-0.01321
0.011212,-0.011288
0.011628,-0.011149
0.011536,-0.014795
0.010813,-0.011585
0.011231,-0.011287
0.011655,-0.01116
0.011533,-0.014824
0.010813,-0.011632
0.011219,-0.011313
0.011635,-0.011188
0.011533,-0.014951
0.010813,-0.011754
0.011207,-0.011347
0.011616,-0.011219
0.011531,-0.015089
0.010824,-0.011877
0.011164,-0.01138
0.011567,-0.011247
0.011527,-0.015202
0.01082,-0.011974
0.011136,-0.011405
0.010968,-0.016575
0.011418,-0.013195
0.011158,-0.011294
0.011587,-0.011157
0.011481,-0.014776
0.010756,-0.011561
0.011205,-0.011292
0.011609,-0.011168
0.011467,-0.014802
0.010754,-0.011606
0.011176,-0.011319
0.011592,-0.011196
0.011477,-0.014929
0.010776,-0.011727
0.011127,-0.011354
0.011559,-0.011227
0.011488,-0.015067
0.010767,-0.011851
0.011121,-0.011385
0.011525,-0.011255
0.011472,-0.015179
0.010765,-0.011948
0.011094,-0.011411
0.010917,-0.016549
0.011365,-0.01318
0.011111,-0.0113
0.011546,-0.011165
0.011424,-0.014754
0.010705,-0.011538
0.011147,-0.011299
0.011568,-0.011176
0.011423,-0.014779
0.0107,-0.011582
0.011133,-0.011326
0.011548,-0.011204
0.011423,-0.014907
0.010723,-0.011702
0.011095,-0.011359
0.011513,-0.011235
0.011421,-0.015044
0.010711,-0.011824
0.011069,-0.011391
0.011484,-0.011263
0.011419,-0.015157
0.010714,-0.011921
0.011053,-0.011416
0.01087,-0.01652
0.011311,-0.013165
0.011067,-0.011307
0.011486,-0.011174
0.011373,-0.014734
0.010643,-0.011512
0.011105,-0.011305
0.011529,-0.011184
0.011366,-0.014756
0.010644,-0.011553
0.011085,-0.011332
0.011525,-0.011212
0.011367,-0.014882
0.010649,-0.011673
0.011056,-0.011365
0.011477,-0.011243
0.011365,-0.015021
0.010657,-0.011798
0.011024,-0.011397
0.010817,-0.016401
0.011259,-0.013099
0.011035,-0.011297
0.011469,-0.011168
0.01132,-0.014674
0.01061,-0.011497
